text	cosmetics	cleaning	food
DET LIQ ARIEL 1LI TQ AMAC	0	1	0
LIMPADOR DESENG. ERVAS SILVESTRES ZUPP (12X500ML)	0	1	0
ESPONJA DE ACO	0	1	0
HOME SPA DIFUSOR WHITE TEA - 210ML -L.201310055	0	1	0
INSET.BAYGON ESPIRAL 60X10X1 5463 CX0060UN	0	1	0
Evita Mofo Sany Desumid.80gr Cx c/12un	0	1	0
SAPONACEO PO ECONOMICO LIMAO 24X300G	0	1	0
SACO LIXO BRANCO 20 LTS1 KG	0	1	0
ODORIZ GLADE SS RF18	0	1	0
INSETICIDA RAID AUTOMATIC AP 185GR PROM 01X1	0	1	0
SACO LIXO IZY ROLL 100L ROLO PCT 1 X 1 25UND	0	1	0
MULTIUSO PURO 360ML TALCO	0	1	0
REFIL AROMATIZANTE FLORES PRIMAVERA	0	1	0
ESPANADOR DE PENA GUAICURU N.40 MED.	0	1	0
SACO P/ LIXO 40L 47CMX55CM BR	0	1	0
ESPONJA ACO ASSOLAN 14X8UN	0	1	0
ML040 SACO P/ LIXO 40 LTS FRD 100X1 AZ MAX	0	1	0
AMACIANTE EXTRA LIMPO LIRIO E VANILLA 2L	0	1	0
AGUA SANIT VALOR 6X2LTS R014	0	1	0
COMFORT CONC OL ESSENC HARMONY 12X500ML	0	1	0
CIF BCO CREM 12X500ML PRM 500MLX400ML	0	1	0
ESCOVA SANIT.PROEZA C/SUP.12X1 160P	0	1	0
RATICIDA PO DE CONTATO IMBATIVEL 200G (12x200g)	0	1	0
DESINF SANIT PATO 500ML PURIF MARINE	0	1	0
ESPANADOR N 30	0	1	0
DESINF SANIT POLITRIZ PEDRA 025GR MISTA	0	1	0
Aromatizante de Ambiente 30 ml no. 51	0	1	0
SACO LIXO 60 LTS AZUL 1,5 KG GOIAS PLASTICOS	0	1	0
TIRA MANCHAS DE TECIDOS FACILLE 12 X 100 ml	0	1	0
AM MON BIJOU MAGIA 2LT AMAR CX0006UN	0	1	0
ESCOVA CONDOR P/ SAPATO 1 CX/0012	0	1	0
*VASSOURA PROEZA TIRAPO LUXO 12X1 VS-57	0	1	0
SACO P/ LIXO 100 LTS 78X90 CM MD AZ MAX-LIX	0	1	0
Aromatizante 500 ml Pomar de Amores	0	1	0
SACO P/ LIXO OESTE 100 LT 25X5UN	0	1	0
PANO DE CHAO CRU A	0	1	0
CERA CALCADO TOMBOM POM.PTO 36GR CX0012UN	0	1	0
USECAR MX 40 LIMPA METAL 1X40 BB 50LT	0	1	0
0444626 ST ESC DE TALHER P ESC	0	1	0
LIMP VEJA 500ML DESENG PULV EXT LIMAO	0	1	0
OMO MULTIACAO DT PO 20X1KG PRM 1KGX900G	0	1	0
AMAC MINUANO LONG SOFT BCO 2L 5063	0	1	0
SACO P/LIXO VALOR 15LTS DOBR PRETO 25X20X1 39CMX58CM R3159	0	1	0
MOP REFIL ESFRMICROFIB143R BETTAN	0	1	0
AMAC.ROUPA YPE L4P3 EMB 1 X 1 3X500ML	0	1	0
PANO DE PRATO SARJA COLORIDO 42 X 70 CM	0	1	0
AMACIANTE MINUANO AZUL 2L CX 6	0	1	0
LIMPA TETO CABO 2M	0	1	0
1711148 ST DIFUSOR CANELA	0	1	0
ESCOVA SANITARIA SQUARE - CON	0	1	0
MINI VASSOURA C/PA C/24 (1 CX)	0	1	0
PANO DE CHAO XADREZ	0	1	0
VASSOURA ESFREGAO	0	1	0
DESINF PINHO SOL CITRUS FLORAL 12X500ML	0	1	0
AGUA SAN LAVANDINA 5LT	0	1	0
ESCOVA DE PLASTICO P/SANITARIO CX	0	1	0
VASSOURA CONDOR V9 C/CABO 30CM 12X1 DZ0012UN	0	1	0
DESOD.SANIT.LEVE BRISA PEDRA UND 1 X 1 25G	0	1	0
MAT INSET REFIL PAST 5X20X12UN L12P10	0	1	0
AIR SOFT AROMATIZANTE PREMISSE AMBIENTAL 5LITROS CAIXA COM 4 UNIDADES	0	1	0
INCENSO MAE DOS LARES - 7 ERVAS - (DISPLAY COM 24 UNIDADES) -	0	1	0
ESCOVA DE BANHO ONCA 87879-11	0	1	0
0372927 ST MOP LIMPEZA GERAL FLA	0	1	0
AROMA DE AMBIENTE CITRICO	0	1	0
SACO PARA LIXO TOP 100 LTS (30X1)	0	1	0
INSET MAT INSET LV450PG300ML MULTI	0	1	0
Perfume para Ambientes Acquaroma Dia a Dia 1,15L Provence	0	1	0
LIMP VEJA 500ML M USO CAMP	0	1	0
LIMP UAU PERFUMES 500ML LEMB/CARIN (24 UN)	0	1	0
EXPOSIS SPR EXTR 100	0	1	0
SHAMPOO AUTOM. 1X40 C/ SILI USEPRIX 3X5L	0	1	0
LIMPA ALUM POLITRIZ 500ML CX/12	0	1	0
DESINF SANIT GLADE 025GR PEDRA LAV	0	1	0
SACO DE LIXO 40 LT C/ 100 UND	0	1	0
PANAO 80X90 CRU 24 UN ALGOBOM	0	1	0
ESTOJO REFIL N/SPA AROMAT LAV/BENJ 250ml	0	1	0
DT LQ YPE COCO 500ML	0	1	0
DET LIQ YPE CLEAR 500ML	0	1	0
Agua Perfumada p/ Roupas 1,15L Provence	0	1	0
DET. LIMPOL COCO 24X500ML	0	1	0
VORAZ 300 60L	0	1	0
AGUA SANITARIA 5 LT	0	1	0
LIMPA ALUMINIO ZUPP TRADICAO (CX 12X500ML)	0	1	0
LIMP AJAX FRESH LEMON 500ML CX/0012/UN	0	1	0
SACHE ODORIZANTE WILLOWBROOK LARGE/GR SPA DAY	0	1	0
BT164215 Vassoura Casa & Rua c/ Cab1x15	0	1	0
LIMP VEJA 1LI PERFUMES FLORAL	0	1	0
DESINFETANTE EXTRA LIMPO MARINE 6 X 2 LITROS	0	1	0
VASS D-40 PELO MADEIRA S/ PINTURA	0	1	0
ESCOVA AC14144, AC14146- AC14153	0	1	0
CHAPEX MAX 1000 LIMPA CHAPA 3X5L	0	1	0
Esponja Brilho Magico WASSINGTON Marron (3x6)	0	1	0
AMAC COMFORT CLASSIC 2LT	0	1	0
PURIF BOM AR FRESH LAV REFILAPAR 250ML UN/0001/UN	0	1	0
SABAO BARRA LAVARTE 200GR PERF AZUL	0	1	0
AGUA SANITARIA MAIS Q-BOM CX 6X2L	0	1	0
LIMP.CASA PERFUME SENSUALIDADE CXA 1 X 6 2L	0	1	0
LIMP MINUANO PERF 500ML CAR DELIC (24 UN)	0	1	0
LAVA ROUPA OLA CLARAS 12X500ML CX0012UN	0	1	0
ALCOOL GEL DETTO 200M	0	1	0
FS SABAO PO BLENDOL C/PERF.5KG SC0005KG	0	1	0
AROMATIZANTE OITO 1L - FARM	0	1	0
DETERGENTE AMONOX 5LTS - ZAZ	0	1	0
INSET.RAID MULTI AER.300ML 9981 CX0012UN	0	1	0
BIO LIXO ALMOF 015 LT C/50X20	0	1	0
RODO PIA PLASUTIL 5434 UND 1 X 1 1UND	0	1	0
"""ESCOVA TUBULAR MANUAL NYLON (C)1.1/2"""" VO"""	0	1	0
LIMPA TUDO	0	1	0
REPELENTE OFF LOCAO 100ML	0	1	0
INCENSO TERAPEUTICO - MARACUJA (PACOTE COM 6 UNIDADES) -	0	1	0
UFE SABAO DE COCO EM PO 12X500ML	0	1	0
CIF ULTRA RAPIDO DESENG RFL 12X500ML	0	1	0
SACO LIXO 20 LTS PRETO 1 KG GOIAS PLASTICOS	0	1	0
ESFREGAO ALGODAO PLUS MOP FLORES 80729-R	0	1	0
ODORIZANTE DE AMBIENTES ROOM SPRAY GREENLEAF LAVENDER	0	1	0
HOME SPRAY LOVE IT PATCHOULI TRANSPARENTE 120 ML	0	1	0
ESC BETANIN SKAET R250 (36 UN)	0	1	0
PANOS MULTI-USO SCOTT LIMPAMAX 1X5 R30179275	0	1	0
OMO PODER LIQ SUPER CONCENTRADO 12X315ML	0	1	0
LAVA ROUPAS PO TIXAN YPE FLORES E CORES CART 20X1000G	0	1	0
NAT PLUS SAB CONC. 1X4 ERVA DOCE 3X5L	0	1	0
PLURON 7799 A BB 5 L	0	1	0
RODO 60 CM MADEIRA SILICONE	0	1	0
DETERG LIQ LIMPOL COCO 500ML CX/0024/UN	0	1	0
GPM 500 SUPER ATIVADO 5 LT CX 4X1	0	1	0
SABAO BR TUPI TRADIC. 50X200GR	0	1	0
BIOBAC 500 WC - FUNGICIDA	0	1	0
LYSOFORM SPRAY FRESH 300 ML	0	1	0
ESCOVA DE ROUPA VALLE 1X12 UN	0	1	0
AMACIANTE NANO SOFT AMOR 6X2L	0	1	0
ALVEJANTE Q.BOA LAVANDA UND 1 X 1 1L	0	1	0
DESENFETANTE 2LT	0	1	0
INSET AERO SBP MULTI 6X300ML R2457	0	1	0
DESINF VALOR CITRUS 6X2LTS R022	0	1	0
OMO MULT C/TOQ DE COMF ORIG 12X1L	0	1	0
LAVA ROUPAS PO TIXAN YPE FLORES E CORES CART 24X500G	0	1	0
4602773 ST LIMPA TENIS	0	1	0
MULT NOX 02X05 LITROS	0	1	0
AMACIANTE URCA 500ML 1X1 AMAR	0	1	0
LP VMU FLOR SQZ750ML	0	1	0
INSETICIDA AEROSOL 400ML CUPIM STRA	0	1	0
KELLMAT RATICIDA DISPLAY 40X25GR	0	1	0
SODA CAUSTICA BRADOC 300G	0	1	0
1711113 ST DIFUSOR CANELA	0	1	0
ALKLIN REFIL PARA MOP TIRAS ALGODAO CX/12	0	1	0
AMAC.ROUPA YPE ETERNO CXA 1 X 6 2L	0	1	0
FOFO AMAC LAVANDA 6X2LT	0	1	0
PURIF GLADE 012ML AP LEMB INFANCIA(E)	0	1	0
Difusor Varetas Acquaroma Dia a Dia 100ml Cedro	0	1	0
DESINF.PINHO TROP FRESC.MAR 500ML CX0012UN	0	1	0
LAVA ROUPAS PO INOVE SACHE 24X500GR	0	1	0
DET LIQ YPE 500ML CLEAR CARE	0	1	0
AMAC MINUANO 2L ALGOD ORQU (6 UN)	0	1	0
AMAC MON BIJOU 2LI PFAC BABY BCO	0	1	0
RODO ABSORV MINI 18CM C/CABO MRD1810 DIS	0	1	0
ALL BRIGHT LAVA AUTO-L5-25.8-CX C/12 UN-PRODUTO NAO PERIGOSO-ONU N.A	0	1	0
PULVERIZADOR P/ROUPA NEVOA LR 500ML	0	1	0
AGUA PERFUMADA PARA PASSAR ROUPA ALECRIM 1000ML	0	1	0
SACO DE LIXO 100LTS RF1 L	0	1	0
RODO 30CMSILICONE C/VERNIZ CABO	0	1	0
DESINFETANTE MINUANO HERBAL 24x500 ML	0	1	0
MONACO 292-SHAMPOO 25 LT	0	1	0
ALV BRILHANTE UTILO FLORAL 6X2LT	0	1	0
ESCOVA P MAMAD E BICO 1180 . UN-0001-UN	0	1	0
SILICONE FREE WAY 100ML	0	1	0
REPELEX AERO 200ML	0	1	0
1915835 ST DIFUSOR LAVANDA	0	1	0
DOWFROST C/ INIBIDOR	0	1	0
DESINF. DI CAMPO 5L LAVANDA	0	1	0
ESPONJA ANTIADERENTE ZUPP SPONGE (10X01 UN)	0	1	0
1714945 ST DIFUSOR BAMBU	0	1	0
LIMPA PNEUS GEL 500G	0	1	0
CLORO RIO 1% GALAO 5LT (HIPOCLORITO DE SODIO)-RIOQUIMICA	0	1	0
P.ASA.RODINHO DE PIA PLAST	0	1	0
PÁ P/ LIXO PEQUENA 24X1	0	1	0
"Amaciante Concentrado Carrefour Bebê 500ml ""Encanto Azul"""	0	1	0
Aromatizante de Ambientes Trussardi CasaMadeira 200mL	0	1	0
DIFUSOR DE AROMAS ROMA E MACA DO AMOR VERDE VIVO 230ML	0	1	0
AMAC YPE 2LT CARINHO AM	0	1	0
AROMAT. CARRO NOVO/CX 4X5LTS	0	1	0
ESPON. LIMPEZA MINANCORA C30	0	1	0
VASS VARRE BEM (PLAST C/ CAPA)	0	1	0
AGUA SANITARIA USELIMP 12X1LT	0	1	0
OUT REP FAMILIA 100ML	0	1	0
Rodo Plastico s/ cabo 55cm Azul	0	1	0
DET.PO TIXAN MACIEZ CXT UND 1 X 1 1KG	0	1	0
| SACO DE LIXO 60 LTS AZUL BRASLIXO	0	1	0
SURF DT PO HORTENCIAS E F BCA 16X1KG	0	1	0
TERMIDOR DUO 250 ML	0	1	0
LIMP VEJA M USO MACA VERDE 500 ML CX/0024	0	1	0
VASSOURA INCAVAS PLASTICAVA C/CABO CX/0012	0	1	0
INSPIRA GEL ADESIVO LAVANDA**	0	1	0
Escova NUK de Lavar Mamadeira 2 em 1 | Lotes: 338864| GTIN: 4008600149095 | FCI: F682B3D5-6025-4A8A-88D2-70DCFC5FF879	0	1	0
Difusor Varetas Acquaroma Dia a Dia 200ml Alecrim	0	1	0
FLANELA 40X60 BRANCA	0	1	0
SACO LIXO LIXOPACK PT 10X25X100LT FD0010PT	0	1	0
VASSOURA LIMPA TETO NYLON C/ GD PREMIO	0	1	0
AMACIANTE MINUANO LILAS 2L	0	1	0
DESINF KALIPTO 2L HERBAL VERDE CLARO	0	1	0
ÁGUA SANITÁRIA Q BOA TRADICIONAL 03X5000ML	0	1	0
LIMP YPE 500ML M USO TIRA MANCHAS	0	1	0
Unidade Sache Perfumado Acquaroma Dia a Dia 10g Lavanda	0	1	0
EVITA MOFO 200G LAVANDA SANOL	0	1	0
LIMPADOR PERFUMADO FLORAL CX 12 X 500 ML	0	1	0
DETERG PO MINUANO 500G	0	1	0
VASS LIMPA TETO S/ CABO	0	1	0
INSETICIDA MAX CID SC FIPRONIL 50ML (12X50ML)	0	1	0
SULFATO DE ALUMINIO GRANULADO	0	1	0
VASSOURA ODIM T-PIACAVA C/CAB.12X1 394 *	0	1	0
| AGUA SANITARIA 5L BIANCA	0	1	0
Tira Cheiro Limaozinho	0	1	0
FACIGOL 30 VERMELHO 200LT - BOQ - C-VAS	0	1	0
AIR MIX REFIL AROMATIZANTE PREMISSE 160GR/250ML CAIXA COM 6 UNIDADES	0	1	0
SACHE ODORIZANTE GREENLEAF SMALL/PQ LAVENDER	0	1	0
AMAC BABY SOFT 2LI MYSTIC SALMAO/TQ TERNURA	0	1	0
PLAXMATIC 1 - BC	0	1	0
DET PO INVICTO 5KG SACO	0	1	0
SACO P/LIXO LIXOPACK PTO REFO 100LT 25UN FD/0010/UN	0	1	0
FORT INP	0	1	0
ODORIZ.PURO AR 360ML CAPIM LIMAO	0	1	0
SABAO EM BARRA MINUANO GLICERINADO 200GR	0	1	0
AROMATIZADOR DE AMBIENTE PITANGA 80 ML	0	1	0
Jard. Inseticida Inseticon Sache 25gr	0	1	0
INCENSOS IND. TRAD. DIV.	0	1	0
TIRA MANCHA TECIDO 50ML ZAP	0	1	0
ESFREGAO C/24 (1 CX)	0	1	0
SACHE PERFUMADO/CEREJA -	0	1	0
OMO T COMF ENER 1.8K	0	1	0
AMAC FOFIX LAVANDA AZUL 6X2LT	0	1	0
POLIDOR PMETAIS CR 200ML BOMBRIL	0	1	0
VASSOURA PIAÇAVA ORIGINAL	0	1	0
DETERG PO ASSIM 500G FLASH (24 UN)	0	1	0
ROLO MULTIUSO COM PICOTE 40G SUPERPRO BETTANIN	0	1	0
COMFORT AMAC CONC ORIGINAL DOYP 12X1LT	0	1	0
GLADE SENSCAR MCAMPO 8G JOHNSON	0	1	0
FG3105 - AROMATIZANTE DE AMBIENTE SPRAY - 100 ML	0	1	0
DET PO OMO 500GR TQ COMF CLASSIC	0	1	0
*VASSOURA PROEZA STREET C/C 12X1 VS18	0	1	0
RODO GALVANIZADO ROSCA METAL 40 CM	0	1	0
VASSOURA CABECA OVAL C/ SUPORTE RB 80147-09	0	1	0
LIMP VEJA M USO L600 P500 CX/0024	0	1	0
LIMPA PEDRA 5LTS - ZAZ	0	1	0
INSET SBP REFIL 12H LV12PG10 TRAD	0	1	0
ALECRIM DIFUSOR DE ESSENCIA 200 ML	0	1	0
AGUA SANITARIA ZUPP UND 1 X 1 1L	0	1	0
Aromatizante 240 ml Brisa do Mar	0	1	0
SACHE PERFUMADO CEREJA	0	1	0
RODO 40 CM GALVANIZADO	0	1	0
Aromatizante de Ambiente 30 ml no. 219	0	1	0
SIEGE 30 GR	0	1	0
ALVEJ VANISH 500ML REFIL WHITE	0	1	0
DET. PO MINUANO PODER DA NAT. ACAO PROFUNDA ALOE VERA 500G	0	1	0
DIFUSOR DE AROMA - VANILLA CAIXA COM 6 UNIDADES	0	1	0
LIMP AZULIM POWER PORCELANATO 750ML LAVANDA	0	1	0
DESENTUPIDOR W.C	0	1	0
| SACO DE LIXO 100 LTS LEITOSO BRASLIXO	0	1	0
Fibra p/limpeza 102x260mm(limpeza leve/bco.) BETTANIN 9504	0	1	0
VASS PIACAVA ORIGINAL	0	1	0
SACHE PERFUMADO ALCHEMIA CASA:20g:lavanda	0	1	0
0372986 ST MOP LIMPEZA GERAL	0	1	0
EVITA MOFO 100G LAVANDA SANOL	0	1	0
ALLGEL ANTI-SEPTICO 70o INPM 12X500GR	0	1	0
RODO PLASTICO 30 BORR COLORIDO	0	1	0
INSET MORTEIN RODOX 021GR ISCA C/6 M BARATAS(E)	0	1	0
VASS ESFREGAO PLUG (PLAST E C/ CAPA)	0	1	0
VASSOURA LISA/CARPETE	0	1	0
Essencia Concentrada Acquaroma Dia a Dia 20ml Topazio	0	1	0
Perfume para Ambientes Acquaroma Dia a Dia 60ml Turquesa	0	1	0
SACHET ENVELOPE CASCAS & FOLHAS 90 GR	0	1	0
AGUA PERF. PARA PASSAR ROUPA ALECRIM 1000ML	0	1	0
SABAO PASTA DIPOL 500GR LIMAO PT	0	1	0
LIMPADOR CDDVD COMPACT NEWNESS	0	1	0
VASSOURA FLORENCA	0	1	0
AMAC YPE 2LI INTENSO AZUL	0	1	0
AMAC.ROUP.CONC.DOWNY 500ML LIRIOS CAMPO- 545899	0	1	0
SPLASH SH PLUS 1 40 20 LTS	0	1	0
G-FOOD 117 DESINFETANTE4X5 LTS PLUS	0	1	0
DESINFETANTE MINUANOEUCALIPTO2 LTS.	0	1	0
AGUA SANITARIA ZAZ 5L	0	1	0
GLADE SENSGLASS TMACIEZ 8G APJOH	0	1	0
DESOCAL FOAM	0	1	0
FOFO CONCENTRADO TRADICIONAL 6X1.9L	0	1	0
PERFUME PROUPA 300ML PUREZA BOMBRI	0	1	0
AGUA PARA AMBIENTE LAVANDA INGLESA 230ML	0	1	0
SACO P/ LIXO 20LTS FRD 100X1 BC	0	1	0
MAXIMO LIMP. PESADA/REMOV. DE CERAS 3X5L	0	1	0
SACO P/LIXO PROEZA 30LT 25X10X1 PRETO	0	1	0
ESPONJA SCOTCH BRITE 3M LV PG- 60X3 CX0060UN	0	1	0
Pedra Sany Mista 35g Cx96un	0	1	0
9554718 ST JG BANHEIR 3 PCS OLIV	0	1	0
ESCOVA DE LIMPEZA C/ 2*	0	1	0
REMOVEDOR PERFECTO / REMOVEX 12X1 L	0	1	0
REPEL REPELEX KIDS LC 150ML	0	1	0
PURIF.NO AR AER.RETRO 360ML UN0001UN	0	1	0
ULTRA FRESH MULTIUSO 360ML BAUNILHA	0	1	0
SACO LIXO BRASILEIRO PTO 50L PC/25X5	0	1	0
LIMP CIF CREMOSO 500ML ORIGINAL	0	1	0
KIT OLEO ODORIZANTE GREENLEAF POMEGRANATE COM 8 PALITOS DIFU	0	1	0
REPEL REPELEX FAMILY LOCAO 200ML	0	1	0
INSETICIDA CUPIM 300ML FORT BOMBRIL	0	1	0
MULTIUSO PURO 360ML NEUTRALIZADOR	0	1	0
SACO P/ LIXO BOMLIXO 30 LT 1X1 AZUL	0	1	0
LIMPA PARA-BRISA 100ML	0	1	0
SOLUCAO ACIDA 1LT LIMPEZA PEZADA	0	1	0
DESINFETANTE MINUANOLAVANDA 2 LTS.	0	1	0
SABAO PO ARIEL 1KG 01X1 7 SOL (20 UND)	0	1	0
CLORITO DE SODIO P.A. 250 G	0	1	0
HTH PURIFICARCLORO CONCENTRADO (BALDE 10KG) UN2880,II,HIPOCLORITO DE CALCIO HIDRATADO,5.1.	0	1	0
VASSOURA GARI 30 PLAST NYLON ONDULADO	0	1	0
VIDREX LIQ PULVER	0	1	0
INCENSO PATCHOULI REFIL	0	1	0
RODO DE PLÁSTICO 40 CM	0	1	0
AMBIENTE 200ML - VERBENA LOTE: 982	0	1	0
SACO P/LIXO LIXOPLAS AZUL 100LT 5UND FD/0025/UN	0	1	0
LAVA ROUPA LIQUIDO ARIEL 1L 01X1 TRAD	0	1	0
PURIF BOM AR AERO CEDRO E LARANJA 360ML UN/0001	0	1	0
RODO ABSORVENTE(MOP) 27,0 C/CABO ECCOFER	0	1	0
BRILHA ALUM.ALUMIL VD 500ML CX0024UN	0	1	0
DETERGENTE B-160 CLORADO 5 L	0	1	0
MOP PO ALGODAO 60CM. REFIL PSOMENTE CONJUNTO MOP PO NOBRE NOBRE	0	1	0
Difusor Varetas Acquaroma Dia a Dia 200ml Brisa	0	1	0
REP.INS REPELEX SUPER HDR200M	0	1	0
BASTAO H PLUS C/SUP JASMIM 35GX36UN	0	1	0
BIG BÃO SANIT. P/ USO GERAL	0	1	0
DESINF.YPE TRADICAO 12X500ML CX0012UN	0	1	0
LIMPADOR PERFUMADO MINUANO FLOR DE LAVANDA 24X500	0	1	0
SIP SULFATO ALUMINIO ISENTO PO	0	1	0
AGUA SANITARIA QBOA 5LT CX/0003/UN	0	1	0
LAVA ROUPAS PO (CT) OMO 2KG M.ACAO	0	1	0
Perfume para Ambientes Acquaroma Dia a Dia 200ml Provence	0	1	0
ESSENCIA CAMPESTRE 24x1 100ml	0	1	0
AGUA SANITARIA Q BOA 12X1L	0	1	0
ESCOVA DE BANHEIRO CX240	0	1	0
SACO PARA LIXO 40 LTS 0,08 PRETO	0	1	0
Sache Perfumado Acquaroma Dia a Dia 10g Caixa com 30und Provence	0	1	0
AMAC MON BIJOU 2LI PFAC MAGIA AMAR	0	1	0
099.11.10.001 MASTER GEL HS 10X4 - 40X1	0	1	0
FLANELA DE LIMP.TEXTIL BCA 40X60 DZ0012UN	0	1	0
MOSQUICIDA IMIDACLOPRID IMBATIVEL 1L (12X1L)	0	1	0
DEF. ANANDA DIV. AV	0	1	0
GEL SANITARIO Q-ODOR MISTO 48X7G	0	1	0
LE70 Lauril Eter Sulfato de Sodio 70% I - BB 170 kg (ONU-NA)	0	1	0
(1272)Rodo Novica Vai e Vem P (cabo)1x12	0	1	0
REPELEX KIDS GEL 133ML	0	1	0
TERRA MADRE REFIL DIFUSOR 250 ML	0	1	0
LIMPEZA/ALMOXARIFADO/RIVAL/VEJA MULTI-USO//	0	1	0
TOP LINE SPRAY - FR 400 ML	0	1	0
ALVEJANTE VANISH PO INTELIGENTE 450GR UN/0001	0	1	0
Polidor de aluminio e inox 500ml c/12	0	1	0
BOLFO 1 KG	0	1	0
FLANELA LIMPEZA CASA COPA 30X60CM	0	1	0
SPRAY DE AMBIENTE ESSENTIALS 115 ML	0	1	0
SABAO BARRA GEO 5X200GR 1X1 NEUTRO (10 UND)	0	1	0
PR PATO POW 250ML GT	0	1	0
(456) Esfrebom Nao Risca 1x60	0	1	0
RODO 50 CM SILICONE	0	1	0
EVITA MOFO 200G LAVANDA MAXI PICK	0	1	0
BIODET (Detergente Concentrado) BB 5 L	0	1	0
SEMORIN TIRA FERRUGEM ROUPA UND 1 X 1 50ML	0	1	0
DT PO OMO M.ACAO 1KG	0	1	0
HIPOCLORITO DE SODIO ZAZ 10/12 - 5LTS	0	1	0
MR MUSCULO SAPONACEO CR LAV 200ML 649872	0	1	0
AMACIANTE YPE INTENSO FRASCO 6X2000ML	0	1	0
SACO LIXO 15L 100SC ROLO EMBALICA	0	1	0
VASSOURA PIACAVA ANG.LIMPAMAISC/C	0	1	0
TESTER FRAG DIFFUSER SERENITA 120ML	0	1	0
MAX PLUS 5 LTS - ZAZ	0	1	0
2531-BLOCO SANIT RENOVAR PINHO RF 35	0	1	0
Rodo de espuma 38cm.(refil p/rodo de espuma c/espremedor duplo) NOBRE MAGICO	0	1	0
VERBENA 200 ML	0	1	0
Outras Escovas Pano	0	1	0
ALECRIM SACHET ENVELOPE 90 GR	0	1	0
ESSENCIA EUCALIPTO FR 100ML X12	0	1	0
FLANELA LIMPEZA COPALIMPA 40X60CM BRANCA	0	1	0
DET LIQ MINUANO 500ML MARINE	0	1	0
AM COMF OL.ES E 1.9L	0	1	0
ESSENCIA PARA DIFUSOR PROVENCE 210 ML	0	1	0
SACO P/LIXO LIXOPLAS PRETO 15LT 20UND FD/0025/UN	0	1	0
LIMP DESTAC 1,5LI DILUIV LAVANDA	0	1	0
AROMATIZANTE HERBAL INSTITUCIONAL 5LT	0	1	0
PURIF BOM AR 360ML CH DE LIMPEZA(E)	0	1	0
PANO DE PRATO SEMANINHA B	0	1	0
PALHA DE ACO BRILLO GROSSA C/20 25G N 02	0	1	0
XX SACO P/LIXO 40 LTS PRETO C/100	0	1	0
VIM CLORO ADITIVADO CITRUS 12X750ML	0	1	0
LAURIL ETER 27%	0	1	0
Perfume p/ Ambientes Acquaroma 500ml Orvalho	0	1	0
MULT USO AZULIM CAMP 500ML CX/12	0	1	0
OLEO ESSENCIAL ZUPP LAVANDA (CX 12 X120ML)	0	1	0
SAPONACEO CREMOSO ECON. U.CLASS LIMAO 12	0	1	0
SABAO PO TIXAN MACIEZ 500G CX/0024/UN	0	1	0
VASSOURA GARI CERDA RIGIDA S/CABO R.9007	0	1	0
| REMOVEDOR REMOVEX PERFECTO 5 LTS CRIVALI	0	1	0
Essencia de Lima-Limao Concentrada 200ml Ubon - Lote: E006/14	0	1	0
SACO P/ LIXO PATO LIMPO 30LT PRETO	0	1	0
INSPIRA EVITA MOFO FLORAL 230GR	0	1	0
02.01 - ACESSORIOS BANHEIRO HB25 - ESCOVA PARA SANITARIO	0	1	0
*VASSOURA PROEZA LINDONA 12X1 VS38/3P	0	1	0
DESINFETANTE GEO PINHO 6 X 2L	0	1	0
AMACIANTE PROEZA 6X2LT.SENSACAO(ROSA)	0	1	0
*DETERGENTE PROEZA 24X500ML COCO	0	1	0
BIO LIXO ROLO 015 LT C/10X100	0	1	0
LIMP SANIT PATO LAVANDA PAST 3X1 UN0001UN	0	1	0
Envelope Aromatico 30g Pitanga	0	1	0
534 - DESINFETANTE NEW KIM EUCALIPTO 3 X 5 LTS Tot. Tributos R$ 71,85	0	1	0
TERRA MADRE PERFUME PARA INTERIORES 250 ML	0	1	0
AMACIANTE MINUANO LILAS 2L CX 6	0	1	0
REFIL P/RODO ABSORVENTE(MOP) 27CM ECCOFE	0	1	0
099.10.17.005 STRAIK ELETRIK REFIL 12H -6X20 - 1	0	1	0
LIMP Q.BOA M.USO TRAD.12X500ML CX0012UN	0	1	0
VASSOURAS DE PIAÇAVA NR. 4	0	1	0
ESPONJA DUPLA FACE 3M	0	1	0
DET.LIQ.YPE CLEAR CXA 1 X 24 500ML	0	1	0
SACO DE LIXO 60 LTS RF 1	0	1	0
AMAC.ROUPA BABY SOFT T.ALEGRIA AMA. CXA 1 X 6 2L	0	1	0
AMAC COMFORT 500ML CONC ORIG AZUL SACHE*	0	1	0
DT LQ ROUPA COCO UFE	0	1	0
SACO P/ LIXO LEVFORT EM ROLO 015L AZ 12X40X1	0	1	0
SACO LIXO LIXOPLAS PTO 100LT 5UN (UN) UN/0001	0	1	0
INSET MORTEIN NEOCID PO 50G PT/0012	0	1	0
ITAJA ALCOOL 70% 1L	0	1	0
Cabo aluminio 1,00mm com furo Verde	0	1	0
AMACIANTE DE ROUPAS ACONCHEGO CX 6X2L	0	1	0
(605) Escova Novica Engraxate 1x24	0	1	0
RENOVADOR DE LENCOIS 200ML - CALENDULA LOTE: 1615	0	1	0
Vassourao Madeira 375 x 65mm C/Cabo	0	1	0
THERACNE SAB.BARRA 80G LP:S	0	1	0
PALHA DE ACO N. 00/01/02	0	1	0
AGUA SANITARIA Q BOA 1LT 01X1	0	1	0
